"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"3.0119494E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0149134E7","M","Domestic Minority","R","OH","Franklin County^ OH","431","","Y","AS","Social Sciences"
"3.0274597E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","University Studies"
"3.0388867E7","F","Domestic Nonminority","R","OH","Hancock County^ OH","458","","Y","AS","Natural Sciences"
"3.0182596E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Humanities"
"3.0273999E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0090218E7","F","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","FA",""
"3.0522338E7","M","International","I","","","","China","Y","AP",""
"3.0290587E7","M","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","AP",""
"2.7708072E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0169739E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0297984E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","University Studies"
"3.0283762E7","M","Domestic Nonminority","R","OH","Mercer County^ OH","458","","Y","AP",""
"3.0185105E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0274194E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0128009E7","M","Domestic Nonminority","N","NY","Nassau County^ NY","110","","Y","BU",""
"3.0155517E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AS","University Studies"
"3.0406872E7","M","Domestic Nonminority","N","VA","Chesterfield County^ VA","231","","Y","AP",""
"3.0203149E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","Natural Sciences"
"3.0280759E7","M","Domestic Nonminority","N","GA","Forsyth County^ GA","300","","Y","AP",""
"3.0166827E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","451","","Y","AP",""
"3.0405065E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0083679E7","M","Domestic Nonminority","N","MI","Genesee County^ MI","484","","Y","AS","Social Sciences"
"3.0314754E7","F","Domestic Minority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0120703E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0181907E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0168166E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","EA",""
"3.0097017E7","F","Domestic Nonminority","N","VA","Roanoke City County^ VA","240","","Y","AS","University Studies"
"3.0366884E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0174887E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","EA",""
"3.048274E7","M","International","I","","","","Georgia","Y","BU",""
"3.0208206E7","M","Domestic Nonminority","N","TN","Shelby County^ TN","381","","Y","AP",""
"3.03543E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0391831E7","F","International","I","","","","China","Y","AS","Social Sciences"
"3.0328456E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","EA",""
"3.0143999E7","F","Domestic Nonminority","N","PA","Westmoreland County^ PA","156","","Y","BU",""
"3.0335606E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0324101E7","M","Domestic Nonminority","R","OH","Richland County^ OH","449","","Y","BU",""
"2.9965301E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.029996E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AS","University Studies"
"3.0285478E7","F","Domestic Minority","N","TX","Dallas County^ TX","751","","Y","AS","Humanities"
"3.0095652E7","M","Domestic Nonminority","R","OH","Williams County^ OH","435","","Y","FA",""
"3.033649E7","M","Domestic Nonminority","R","OH","Van Wert County^ OH","458","","Y","AP",""
"3.0101788E7","F","Domestic Minority","N","IL","Cook County^ IL","602","","Y","EA",""
"2.9965535E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","BU",""
"3.0159794E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","","FA",""
"3.011744E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"2.9964092E7","F","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","EA",""
"3.0325921E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0348112E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0228369E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","436","","Y","EA",""
"3.0229435E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","BU",""
"3.0086253E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0164318E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","EA",""
"3.0200549E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0301598E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","BU",""
"3.0400567E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AS","Natural Sciences"
"3.0256501E7","F","Domestic Nonminority","N","NJ","Somerset County^ NJ","085","","Y","AS","University Studies"
"2.9357746E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0351024E7","F","Domestic Minority","N","CA","Orange County^ CA","926","","Y","AS","Social Sciences"
"3.0173184E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"2.9963286E7","M","Domestic Nonminority","R","OH","Portage County^ OH","442","","Y","AP",""
"2.9365351E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AP",""
"3.0403999E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AP",""
"3.0332447E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0314962E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Social Sciences"
"3.0363764E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","BU",""
"3.0194374E7","M","Domestic Minority","N","MI","Kent County^ MI","495","","Y","BU",""
"3.0195869E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","451","","Y","EA",""
"3.0222571E7","M","Domestic Nonminority","R","OH","Trumbull County^ OH","444","","Y","BU",""
"3.0356978E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","450","","Y","AS","Humanities"
"3.0115802E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0145052E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0380248E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","EA",""
"3.0253771E7","M","Domestic Nonminority","N","MO","Saint Charles County^ MO","633","","Y","BU",""
"3.0091674E7","F","Domestic Minority","N","OK","Canadian County^ OK","730","","Y","AS","Social Sciences"
"3.021598E7","M","Domestic Nonminority","R","OH","Putnam County^ OH","458","","Y","BU",""
"3.0276456E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0504983E7","M","Domestic Nonminority","N","IL","Cook County^ IL","606","","Y","AS","Natural Sciences"
"3.0175589E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0279056E7","F","Domestic Nonminority","N","MO","Saint Louis County^ MO","630","","Y","EA",""
"3.0161809E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0291484E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","EA",""
"3.0120404E7","F","Domestic Nonminority","N","NJ","Monmouth County^ NJ","077","","Y","AS","Natural Sciences"
"3.007545E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"2.9364155E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0341768E7","F","Domestic Minority","N","CA","Alameda County^ CA","945","","Y","FA",""
"3.0105948E7","M","International","I","","","","China","Y","BU",""
"3.0432066E7","F","International","I","","","","China","Y","BU",""
"3.051524E7","M","International","I","","","","China","Y","AP",""
"3.0385877E7","M","International","I","","","","China","Y","BU",""
"3.0514746E7","F","International","I","","","","China","Y","AS","University Studies"
"3.0518074E7","M","International","I","","","","China","Y","AS","University Studies"
"3.019076E7","M","International","I","","","","China","Y","BU",""
"3.0175056E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.049678E7","M","Domestic Nonminority","R","OH","Champaign County^ OH","430","","Y","AS","University Studies"
"3.0076191E7","M","Domestic Minority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0212028E7","M","Domestic Nonminority","N","MA","Middlesex County^ MA","017","","Y","BU",""
"3.0415595E7","F","Domestic Nonminority","R","OH","Logan County^ OH","433","","Y","AS","Natural Sciences"
"3.0223559E7","M","Domestic Nonminority","N","IN","Boone County^ IN","460","","Y","AP",""
"3.02464E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0397239E7","M","Domestic Nonminority","N","MI","Saint Joseph County^ MI","490","","Y","FA",""
"3.0431156E7","M","International","I","","","","China","Y","AS","University Studies"
"2.9962896E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Natural Sciences"
"3.0110654E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AS","University Studies"
"3.0199197E7","M","Domestic Nonminority","N","MA","Norfolk County^ MA","024","","Y","AP",""
"3.0353793E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","BU",""
"3.0198794E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","436","","Y","AS","Natural Sciences"
"3.0142153E7","F","Domestic Nonminority","R","OH","Belmont County^ OH","437","","Y","AS","Natural Sciences"
"3.0236182E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0365701E7","M","Domestic Minority","R","OH","Summit County^ OH","443","","Y","BU",""
"3.028527E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0336685E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AP",""
"3.0094456E7","F","Domestic Nonminority","R","OH","Summit County^ OH","440","","Y","BU",""
"3.0278263E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","451","","Y","BU",""
"3.0356939E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.013746E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0315976E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","","AS","Social Sciences"
"3.0080533E7","M","Domestic Nonminority","N","VA","Fauquier County^ VA","201","","Y","AS","Humanities"
"3.0173145E7","F","Domestic Nonminority","R","OH","Stark County^ OH","447","","Y","AS","Natural Sciences"
"3.0367937E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Natural Sciences"
"3.0137993E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"2.9938729E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0276651E7","F","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","EA",""
"3.0366546E7","F","Domestic Nonminority","R","TX","Galveston County^ TX","775","","Y","AS","Natural Sciences"
"3.0101619E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AS","Humanities"
"3.0143128E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0255578E7","M","Domestic Nonminority","R","OH","Coshocton County^ OH","438","","Y","AS","Natural Sciences"
"3.0263313E7","F","International","I","","","","China","Y","BU",""
"3.0303067E7","M","International","I","","","","China","Y","BU",""
"3.018478E7","M","Domestic Minority","R","OH","Hamilton County^ OH","450","","Y","AS","Humanities"
"3.0241005E7","F","International","I","","","","China","Y","EA",""
"3.0527967E7","F","International","I","","","","China","Y","AS","Social Sciences"
"3.048053E7","F","International","I","","","","China","Y","AS","Natural Sciences"
"3.0462187E7","M","International","I","","","","China","Y","AP",""
"3.042879E7","M","International","I","","","","China","Y","AS","University Studies"
"3.0480114E7","M","International","I","","","","China","Y","BU",""
"3.0369029E7","M","International","I","","","","China","Y","FA",""
"3.0322944E7","M","Domestic Minority","N","IL","Lake County^ IL","600","","Y","AS","Humanities"
"3.0493296E7","F","International","I","","","","China","Y","AS","University Studies"
"3.0445157E7","M","International","I","","","","China","Y","AS","Humanities"
"3.037055E7","M","International","I","","","","China","Y","AP",""
"3.0469753E7","F","International","I","","","","China","Y","AS","Social Sciences"
"3.052824E7","F","International","I","","","","China","Y","AS","University Studies"
"3.0277145E7","M","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","AS","Natural Sciences"
"2.9966484E7","F","Domestic Nonminority","R","OH","Defiance County^ OH","435","","Y","AS","Natural Sciences"
"3.0273817E7","M","Domestic Nonminority","R","OH","Wood County^ OH","434","","Y","BU",""
"3.0123186E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0355912E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0278809E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.043035E7","M","International","I","","","","China","Y","BU",""
"3.0236026E7","M","Domestic Minority","N","MI","Oakland County^ MI","483","","Y","BU",""
"3.0168855E7","F","Domestic Nonminority","N","CA","Contra Costa County^ CA","945","","Y","AS","Social Sciences"
"3.018673E7","F","Domestic Nonminority","N","AZ","Maricopa County^ AZ","852","","Y","AS","Natural Sciences"
"3.040201E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AS","University Studies"
"3.0331472E7","M","Domestic Nonminority","R","OH","Columbiana County^ OH","444","","Y","AS","Social Sciences"
"3.0156284E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0105636E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0222259E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0383082E7","M","Domestic Nonminority","N","NM","Bernalillo County^ NM","871","","Y","AP",""
"3.0500134E7","M","International","I","","","","China","Y","BU",""
"3.0479841E7","M","International","I","","","","China","Y","AP",""
"3.029398E7","M","International","I","","","","China","Y","AS","University Studies"
"3.0463487E7","F","International","I","","","","China","Y","AS","Natural Sciences"
"3.0232451E7","F","International","I","","","","China","Y","BU",""
"3.0521701E7","M","International","I","","","","China","Y","AP",""
"3.0442791E7","M","International","I","","","","China","Y","AS","Social Sciences"
"3.0493608E7","M","International","I","","","","China","Y","BU",""
"3.0474641E7","F","International","I","","","","China","Y","AS","University Studies"
"3.0253719E7","M","International","I","","","","China","Y","AS","University Studies"
"3.043269E7","F","International","I","","","","China","Y","EA",""
"3.0452489E7","M","International","I","","","","China","Y","BU",""
"3.0170181E7","F","Domestic Nonminority","N","TX","Kendall County^ TX","780","","Y","AS","University Studies"
"3.035677E7","M","Domestic Nonminority","R","OH","Columbiana County^ OH","444","","Y","AS","Natural Sciences"
"3.0205996E7","F","Domestic Nonminority","N","MA","Middlesex County^ MA","017","","Y","AS","University Studies"
"3.0264028E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0095067E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","EA",""
"3.0279888E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.024354E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Humanities"
"3.0152826E7","F","Domestic Minority","N","IN","Allen County^ IN","468","","Y","AS","Natural Sciences"
"3.0225444E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Humanities"
"3.0302547E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0394678E7","M","International","I","","","","India","Y","AS","Natural Sciences"
